x1,x2,rg_mean,rg_std
41,9,2.859054504,0.079919625
41,10,2.891182397,0.089119331
41,11,2.559907178,0.073390711
41,12,2.319058585,0.047140571
41,13,3.277364309,0.070145383
41,14,2.810759032,0.099363101
41,15,2.086725304,0.029174345
41,16,2.852347855,0.093013416
41,17,2.093508906,0.034481879
41,18,2.110846713,0.03116721
41,19,2.374588232,0.082957603
41,20,2.04733131,0.033009534
41,21,2.064201932,0.036326155
41,22,2.264870198,0.078480041
41,23,1.953421082,0.026642846
41,24,1.954552648,0.026235377
41,25,1.957876294,0.03047294
41,26,1.983758654,0.030438778
41,27,1.933250617,0.02318581
41,28,1.927103388,0.021562191
41,29,1.889921121,0.026316308
41,30,1.801950426,0.019584609
41,31,1.818083551,0.020436526
41,32,1.801579001,0.026623256
41,33,1.793673355,0.021909397
41,34,1.757255057,0.020061768
41,35,1.757185742,0.01922309
41,36,1.721703058,0.017951213
41,37,1.672680117,0.015325871
41,38,1.679896454,0.01321602
41,39,1.640228419,0.01538366
41,40,1.676167856,0.015758324
41,41,1.628581474,0.01094338
41,42,1.598209469,0.012248785
41,43,1.580117232,0.010212534
41,44,1.58735711,0.012545951
41,45,1.570720676,0.010280644
41,46,1.534710884,0.008345877
41,47,1.531422407,0.008972187
41,48,1.518658974,0.008991015
41,49,1.523734404,0.009245565
41,50,1.496069245,0.00742785
43,0,3.148360873,0.08389315
43,1,3.283223576,0.090570306
43,2,3.078280036,0.090035092
43,3,3.112186967,0.086127645
43,4,3.260663116,0.086630948
43,5,3.226265079,0.083395321
43,6,3.140577925,0.088206955
43,7,2.938729262,0.08771976
43,8,2.795698533,0.088479907
43,9,2.588376299,0.074876649
43,10,2.800862715,0.088750369
43,11,3.015798571,0.088189061
43,12,2.624269342,0.110171098
43,13,3.023434331,0.081777449
43,14,2.129313412,0.034199966
43,15,2.16558569,0.032276122
43,16,2.093057206,0.033639795
43,17,2.083829556,0.027384709
43,18,2.024028971,0.032439751
43,19,2.334038606,0.076713255
43,20,2.162849444,0.053521499
43,21,2.025427588,0.028054574
43,22,2.094864593,0.053496272
43,23,1.98127588,0.025804983
43,24,1.957284721,0.029736522
43,25,1.920346348,0.017136135
43,26,1.916889282,0.023008718
43,27,1.927554603,0.029661994
43,28,1.882501295,0.022092561
43,29,1.824784542,0.024146659
43,30,1.802617262,0.018238281
43,31,1.796124579,0.021733514
43,32,1.761551715,0.019104002
43,33,1.794327644,0.020442627
43,34,1.777735496,0.020233622
43,35,1.6950054,0.014070239
43,36,1.705212902,0.020701776
43,37,1.700908199,0.015507529
43,38,1.674260869,0.014366534
43,39,1.644818739,0.015865951
43,40,1.624157449,0.012250209
43,41,1.605162299,0.011645733
43,42,1.592121119,0.010119085
43,43,1.579725204,0.011912519
43,44,1.568210008,0.011493451
43,45,1.553284023,0.007648088
43,46,1.534688764,0.008853333
43,47,1.534500482,0.012409274
43,48,1.515099226,0.008348729
43,49,1.504784253,0.006621552
43,50,1.503944207,0.008148162
45,0,3.080708052,0.087329546
45,1,3.351072966,0.088615397
45,2,2.970241304,0.076881614
45,3,3.187798252,0.100506385
45,4,2.595298813,0.065020143
45,5,2.820325254,0.096561482
45,6,2.979867426,0.082120983
45,7,2.996515023,0.085194884
45,8,2.833955809,0.082421752
45,9,2.920559383,0.117556254
45,10,2.783694281,0.105493724
45,11,2.466780884,0.101228214
45,12,2.515203776,0.079885049
45,13,2.822318978,0.102625037
45,14,2.240220479,0.040312446
45,15,2.320650435,0.076517842
45,16,2.076621274,0.024643292
45,17,2.058341652,0.032156136
45,18,2.007834412,0.025507525
45,19,2.023882186,0.028751945
45,20,2.038662854,0.036941529
45,21,1.98721259,0.027507256
45,22,1.999748852,0.028072056
45,23,1.934468163,0.028467547
45,24,1.913241931,0.026351689
45,25,1.923340915,0.022765971
45,26,1.883198294,0.024514419
45,27,1.857312775,0.024152499
45,28,1.865219488,0.024054739
45,29,1.83589824,0.027987108
45,30,1.786520838,0.02215187
45,31,1.77064191,0.018111037
45,32,1.741532953,0.015141102
45,33,1.721687159,0.01775318
45,34,1.717259934,0.018917811
45,35,1.677913106,0.01553286
45,36,1.695421556,0.017342783
45,37,1.661499542,0.013802515
45,38,1.643044658,0.015809321
45,39,1.631802087,0.012367157
45,40,1.630324899,0.01159357
45,41,1.589475346,0.010225314
45,42,1.591937202,0.012346738
45,43,1.554914194,0.008548108
45,44,1.566551206,0.01042949
45,45,1.54163243,0.009725653
45,46,1.512768805,0.007860433
45,47,1.514093118,0.008390724
45,48,1.517417732,0.008103543
45,49,1.484865628,0.005789504
45,50,1.495362699,0.006827446
47,0,3.288244403,0.090125045
47,1,2.886446345,0.078314595
47,2,2.959152204,0.079771835
47,3,2.879172541,0.086388182
47,4,2.986950899,0.08991834
47,5,2.834202416,0.098883037
47,6,2.809768781,0.067432436
47,7,2.853490989,0.075695146
47,8,2.7162642,0.088499904
47,9,2.401929264,0.06035558
47,10,2.126919305,0.029393386
47,11,3.199374468,0.110011599
47,12,2.15269589,0.03665498
47,13,2.50472956,0.092027935
47,14,2.234704395,0.053486544
47,15,2.078152537,0.035432778
47,16,2.187339059,0.051333243
47,17,1.980274031,0.03058846
47,18,1.997781323,0.028775569
47,19,2.044399598,0.032939358
47,20,1.996043521,0.029264531
47,21,1.915819139,0.028086592
47,22,1.956913249,0.031757633
47,23,1.871972932,0.023986133
47,24,1.992945075,0.057665878
47,25,1.882404002,0.024182639
47,26,1.806727247,0.020211478
47,27,1.820209788,0.024675261
47,28,1.825339468,0.022929095
47,29,1.779773253,0.022888174
47,30,1.778031559,0.022714062
47,31,1.738990854,0.019451867
47,32,1.734412403,0.019210517
47,33,1.698724149,0.016765018
47,34,1.713433191,0.016368662
47,35,1.698024869,0.021376363
47,36,1.645358661,0.016080677
47,37,1.632749066,0.015607379
47,38,1.636090836,0.014976226
47,39,1.594501174,0.011313329
47,40,1.597631495,0.012274983
47,41,1.580228999,0.009244847
47,42,1.56546185,0.007834683
47,43,1.551446647,0.009475332
47,44,1.520621331,0.008741051
47,45,1.519389481,0.006340444
47,46,1.505632037,0.005518274
47,47,1.502695252,0.007878385
47,48,1.486851719,0.00586475
47,49,1.482720272,0.008215712
47,50,1.497368163,0.009030728
49,0,2.851049445,0.063971066
49,1,2.959462595,0.06453867
49,2,2.89941571,0.088609392
49,3,3.051058438,0.081233444
